Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
36110,284185,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36111,284192,,936.0,1040.0,980.0,1028.0,4.1767120361328125,3.979522705078125,284289.309,595.4677124023438,572.7597045898438,0.5851303935050965,0.4101744890213013,0.4284667670726776,0.4076163172721863,0.0,0.0,,,,,958.0,1034.0,958.0,1034.0,584.113708496094,139.857550117312,12281.823317734099,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36112,284200,,-1.0,-1.0,902.0,967.0,-1.0,-1.0,284297.641,-1.0,573.865966796875,-1.0,-1.0,0.4283854365348816,0.4077333509922028,4.0,0.0,,,,,902.0,967.0,902.0,967.0,573.865966796875,38.15791054299979,-12199.9063799774,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36113,284208,,937.0,1037.0,-1.0,-1.0,-1.0,-1.0,284305.979,597.4808349609375,-1.0,0.5841736793518066,0.4101575016975402,-1.0,-1.0,0.0,4.0,,,,,937.0,1037.0,937.0,1037.0,597.4808349609381,73.252868833804,4210.50236841082,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36114,284217,,943.0,1044.0,902.0,965.0,4.228775024414063,3.9986419677734375,284314.307,599.4270629882812,576.6141357421875,0.5840472579002381,0.4101913571357727,0.4272434413433075,0.4079786241054535,0.0,0.0,,,,,922.5,1004.5,922.5,1004.5,588.020599365234,84.21617730626909,1316.66087868113,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36115,284225,,-1.0,-1.0,984.0,1028.0,-1.0,-1.0,284322.64,-1.0,578.9995727539064,-1.0,-1.0,0.42704415321350103,0.40809088945388794,4.0,0.0,,,,,984.0,1028.0,984.0,1028.0,578.999572753906,93.62293298510643,1128.85583569606,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36116,284233,,930.0,1058.0,-1.0,-1.0,-1.0,-1.0,284330.943,604.268310546875,-1.0,0.5831212401390076,0.4101879596710205,-1.0,-1.0,0.0,4.0,,,,,930.0,1058.0,930.0,1058.0,604.268310546875,62.703404080531904,-3723.94330951095,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36117,284242,,926.0,1053.0,976.0,1035.0,4.324478149414063,4.0386505126953125,284339.275,605.403564453125,581.9921875,0.5829445719718933,0.4102393984794617,0.4261065721511841,0.40826863050460815,0.0,0.0,,,,,951.0,1044.0,951.0,1044.0,593.6978759765631,97.744399676174,4205.5418916772105,,,,,,,,,2120.0,,284112.4567,284245.73115,133.274450000026,11.4614403328956,958.0652992532421,12281.823317734099,-83300.5451443916
36118,284250,,-1.0,-1.0,944.0,1002.0,-1.0,-1.0,284347.606,-1.0,582.6363525390625,-1.0,-1.0,0.4260537028312683,0.4084140360355377,4.0,0.0,,,,,944.0,1002.0,944.0,1002.0,582.6363525390631,25.624638379438892,-8657.93842622782,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36119,284258,,946.0,1030.0,-1.0,-1.0,-1.0,-1.0,284355.94,606.9912719726562,-1.0,0.5823643803596497,0.4103059172630311,-1.0,-1.0,0.0,4.0,,,,,946.0,1030.0,946.0,1030.0,606.991271972656,9.5437937378421,-1929.26920069709,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36120,284259,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36121,284267,,950.0,1011.0,948.0,998.0,4.3074798583984375,4.049102783203125,284364.271,607.7742309570312,584.059814453125,0.582344114780426,0.4103490710258484,0.4253828525543213,0.4086409509181976,0.0,0.0,,,,,949.0,1004.5,949.0,1004.5,595.917022705078,6.964312493071059,-309.613295015771,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36122,284275,,-1.0,-1.0,947.0,1026.0,-1.0,-1.0,284372.604,-1.0,584.5914916992188,-1.0,-1.0,0.4254036545753479,0.4087931215763092,4.0,0.0,,,,,947.0,1026.0,947.0,1026.0,584.591491699219,13.168575118317802,744.585973625302,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36123,284283,,956.0,1007.0,-1.0,-1.0,-1.0,-1.0,284380.936,609.0723876953125,-1.0,0.5818164348602295,0.4103996753692627,-1.0,-1.0,0.0,4.0,,,,,956.0,1007.0,956.0,1007.0,609.0723876953131,12.817416594265001,-42.1386857768354,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36124,284292,,944.0,1020.0,965.0,1031.0,4.347991943359375,4.090240478515625,284389.269,609.8012084960938,586.1282958984375,0.5817217230796814,0.4104709625244141,0.4247569143772125,0.4089576005935669,0.0,0.0,,,,,954.5,1025.5,954.5,1025.5,597.964752197266,54.309560326756404,4980.39199298171,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36125,284300,,-1.0,-1.0,935.0,1031.0,-1.0,-1.0,284397.632,-1.0,586.8215942382812,-1.0,-1.0,0.42474037408828735,0.4091065526008606,4.0,0.0,,,,,935.0,1031.0,935.0,1031.0,586.821594238281,41.442695199369,-1538.3626407682,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36126,284308,,931.0,1026.0,-1.0,-1.0,-1.0,-1.0,284405.96,611.1290283203125,-1.0,0.5812593698501586,0.4105991721153259,-1.0,-1.0,0.0,4.0,,,,,931.0,1026.0,931.0,1026.0,611.1290283203131,21.0331017309504,-2450.7196767923,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36127,284317,,949.0,1025.0,935.0,1016.0,4.3835296630859375,4.1212158203125,284414.267,611.8976440429688,588.7550048828125,0.5812216401100159,0.41064971685409546,0.4240881204605103,0.409202516078949,0.0,0.0,,,,,942.0,1020.5,942.0,1020.5,600.326324462891,38.012128893355104,2044.1143664943202,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36128,284325,,-1.0,-1.0,936.0,1004.0,-1.0,-1.0,284422.598,-1.0,589.6784057617188,-1.0,-1.0,0.4240540564060211,0.4092194437980652,4.0,0.0,,,,,936.0,1004.0,936.0,1004.0,589.678405761719,21.7478550576363,-1952.30636142104,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36129,284333,,952.0,1013.0,-1.0,-1.0,-1.0,-1.0,284430.93100000004,613.3338012695312,-1.0,0.5806273818016052,0.4106165170669556,-1.0,-1.0,0.0,4.0,,,,,952.0,1013.0,952.0,1013.0,613.333801269531,16.0279405467736,-686.359541482266,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36130,284342,,916.0,983.0,943.0,1011.0,4.366943359375,4.140655517578125,284439.262,614.1505737304688,592.01171875,0.5805412530899048,0.4106607437133789,0.4234017133712769,0.409193366765976,0.0,0.0,,,,,929.5,997.0,929.5,997.0,603.081146240234,46.981708893535995,3715.22496841567,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
36131,284350,,-1.0,-1.0,925.0,1009.0,-1.0,-1.0,284447.622,-1.0,593.0839233398438,-1.0,-1.0,0.42333725094795227,0.4091652631759644,4.0,0.0,,,,,925.0,1009.0,925.0,1009.0,593.083923339844,40.135186882828,-819.069735337735,208.0,,943.8455046017019,1011.37561593438,284245.73115,284387.41515,141.68400000000798,0.431226119750166,,,,,,,,,
