Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
28797,219747,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28798,219750,,767.0,398.0,751.0,391.0,-1.0,-1.0,219833.884,530.0997924804689,519.755615234375,0.5254480242729187,0.4349668323993682,0.3671887516975402,0.4385730028152465,0.0,0.0,,,,,759.0,394.5,759.0,394.5,524.927703857422,5.8394652505746905,-565.855288639547,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28799,219758,,763.0,395.0,751.0,387.0,3.5782012939453125,3.6026153564453125,219842.241,530.1327514648439,519.7910766601561,0.5255225896835327,0.4348244071006775,0.3671767413616181,0.4384696781635285,0.0,0.0,,,,,757.0,391.0,757.0,391.0,524.9619140625,10.5266640867563,560.716667207995,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28800,219766,,767.0,396.0,754.0,383.0,-1.0,-1.0,219850.532,530.0230712890625,519.7236328125,0.5254952907562256,0.43483826518058777,0.3671864867210388,0.4385879933834076,0.0,0.0,,,,,760.5,389.5,760.5,389.5,524.873352050781,11.0545744727327,63.6872984976285,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28801,219775,,766.0,406.0,737.0,375.0,-1.0,-1.0,219858.892,530.0053100585939,519.79736328125,0.5257695913314819,0.4349565505981445,0.3673972487449646,0.4384902715682984,0.0,0.0,,,,,751.5,390.5,751.5,390.5,524.901336669922,7.87098601651027,-380.7892418179129,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28802,219783,,774.0,407.0,742.0,378.0,3.607833862304688,3.63232421875,219867.209,530.024658203125,519.8788452148439,0.5258085727691649,0.4347844123840332,0.3674236238002777,0.4383615255355835,0.0,0.0,,,,,758.0,392.5,758.0,392.5,524.951751708984,15.120601299851101,871.725179564669,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28803,219791,,776.0,404.0,742.0,379.0,-1.0,-1.0,219875.562,529.9138793945311,519.8388061523439,0.5257933139801027,0.43479371070861816,0.3674323260784149,0.4384641945362091,0.0,0.0,,,,,759.0,391.5,759.0,391.5,524.8763427734381,9.542421836479553,-667.725576176307,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28804,219800,,774.0,397.0,751.0,385.0,-1.0,-1.0,219883.86,529.880859375,519.9451293945311,0.5260398387908936,0.4349045753479004,0.3676542639732361,0.4383518099784851,0.0,0.0,,,,,762.5,391.0,762.5,391.0,524.912994384766,10.9000361274938,163.58572508026,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
28805,219803,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28806,219808,,771.0,397.0,756.0,380.0,3.636688232421875,3.640548706054688,219892.224,529.8871459960939,520.03662109375,0.5260926485061646,0.4347723424434661,0.3677034378051757,0.438311368227005,0.0,0.0,,,,,763.5,388.5,763.5,388.5,524.961883544922,5.85299299547829,-603.626648330938,511.0,,760.4015114258128,394.9691465385,219670.6174,219970.5772,299.959800000012,0.298524522975589,,,,,,,,,
