Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
39506,316913,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39507,316918,,679.0,400.0,690.0,411.0,-1.0,-1.0,317024.607,555.6475219726561,562.8887329101561,0.5662245750427246,0.4696067571640015,0.4156531691551209,0.4602008759975433,0.0,0.0,,,,,684.5,405.5,684.5,405.5,559.268127441406,91.6657021219128,-267.829588744628,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39508,316926,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,317032.968,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,665.5,399.75,559.1466064453131,73.4785221012104,-2175.9685124387397,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39509,316935,,675.0,426.0,618.0,362.0,-1.0,-1.0,317041.30100000004,555.5945434570311,562.4556274414064,0.566110670566559,0.4695537686347962,0.4153841733932495,0.4601329565048218,0.0,0.0,,,,,646.5,394.0,646.5,394.0,559.025085449219,45.0615044855397,-3409.9329960194395,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39510,316943,,667.0,410.0,656.0,342.0,-1.0,-1.0,317049.63300000003,555.6182250976561,561.9151000976561,0.5663212537765503,0.4694709777832031,0.4157305955886841,0.4600599408149719,0.0,0.0,,,,,661.5,376.0,661.5,376.0,558.766662597656,59.50599073591059,1733.2620865211902,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39511,316951,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,317057.935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,677.75,387.75,558.498107910156,74.63465365059521,1822.75243251224,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39512,316960,,667.0,408.0,721.0,391.0,-1.0,-1.0,317066.269,555.6409301757811,560.8181762695311,0.5661812424659729,0.4694954454898834,0.4155249297618866,0.4600010514259338,0.0,0.0,,,,,694.0,399.5,694.0,399.5,558.229553222656,118.842824583046,5304.046999651911,,,,,,,,,2542.0,,316780.4683,316963.754,183.285699999949,10.3444422740227,598.788246173483,68111.0187914888,-64616.4418246792
39513,316968,,641.0,439.0,-1.0,-1.0,-1.0,-1.0,317074.602,555.6834106445311,-1.0,0.5663220286369324,0.4694158732891082,-1.0,-1.0,0.0,4.0,,,,,641.0,439.0,641.0,439.0,555.683410644531,23.630542188314198,-11426.479417524499,285.0,,647.000341441046,441.0001138136821,316963.754,317055.4439,91.68990000005579,0.202928082299944,,,,,,,,,
39514,316976,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,317082.962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,684.0,407.0,557.579010009766,202.165418486134,21354.8246851481,285.0,,647.000341441046,441.0001138136821,316963.754,317055.4439,91.68990000005579,0.202928082299944,,,,,,,,,
39515,316984,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
