Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
1,15,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,,-1.0,-1.0,280.0,-1.0,-1.0,-1.0,116.57700000000477,-1.0,625.9761352539064,-1.0,-1.0,0.41225019097328186,0.38622522354125977,4.0,0.0,,,,,280.0,,280.0,1055.0,625.976135253906,102.619685057418,,,,,,,,,,1.0,,14.70585,56.40315,41.6973,2.87314706375673,158.112477410548,7672.213849342,-5701.554379798821
3,27,,364.0,-1.0,-1.0,-1.0,-1.0,-1.0,124.94000000000231,636.0525512695312,-1.0,0.5684524774551392,0.3900749683380127,-1.0,-1.0,0.0,4.0,,,,,364.0,,364.0,1047.0,636.052551269531,54.955830753175896,-5701.554379798821,,,,,,,,,1.0,,14.70585,56.40315,41.6973,2.87314706375673,158.112477410548,7672.213849342,-5701.554379798821
4,36,,370.0,-1.0,259.0,1039.0,4.720748901367188,4.64276123046875,133.27499999999418,635.65869140625,624.0145874023438,0.5693536996841431,0.3900668621063232,0.41403964161872864,0.3857421875,0.0,0.0,,,,,314.5,1039.0,314.5,1039.0,629.836639404297,118.919844836525,7672.213849342,,,,,,,,,1.0,,14.70585,56.40315,41.6973,2.87314706375673,158.112477410548,7672.213849342,-5701.554379798821
5,44,,-1.0,-1.0,285.0,1035.0,-1.0,-1.0,141.60899999999677,-1.0,624.1146850585938,-1.0,-1.0,0.41494178771972656,0.3857372999191284,4.0,0.0,,,,,285.0,1035.0,285.0,1035.0,624.114685058594,100.077529598029,-2153.11217187308,,,,,,,,,1.0,,14.70585,56.40315,41.6973,2.87314706375673,158.112477410548,7672.213849342,-5701.554379798821
6,52,,380.0,-1.0,-1.0,-1.0,-1.0,-1.0,149.9360000000015,634.6353149414064,-1.0,0.570959746837616,0.3903319239616394,-1.0,-1.0,0.0,4.0,,,,,380.0,,380.0,1037.5,634.635314941406,158.112477410548,7336.81594575527,,,,,,,,,1.0,,14.70585,56.40315,41.6973,2.87314706375673,158.112477410548,7672.213849342,-5701.554379798821
7,61,,418.0,-1.0,356.0,1040.0,4.723297119140625,4.70648193359375,158.28100000000268,634.0883178710938,624.09619140625,0.5720478296279907,0.3906499743461609,0.4168935716152191,0.3859410285949707,0.0,0.0,,,,,387.0,1040.0,387.0,1040.0,629.092254638672,18.43739185338,-16733.3667449974,1.0,,379.929694376186,1050.44812898294,56.40315,206.37975,149.9766,0.558938146270847,,,,,,,,,
8,69,,-1.0,-1.0,368.0,1037.0,-1.0,-1.0,166.60199999999898,-1.0,624.3178100585938,-1.0,-1.0,0.418104350566864,0.3862206339836121,4.0,0.0,,,,,368.0,1037.0,368.0,1037.0,624.317810058594,25.8499244702484,891.2507655246402,1.0,,379.929694376186,1050.44812898294,56.40315,206.37975,149.9766,0.558938146270847,,,,,,,,,
9,77,,381.0,1056.0,-1.0,-1.0,-1.0,-1.0,175.01900000000026,633.4738159179688,-1.0,0.5743458271026611,0.39166304469108576,-1.0,-1.0,0.0,4.0,,,,,381.0,1056.0,381.0,1056.0,633.473815917969,20.1844597362912,-672.985927724657,1.0,,379.929694376186,1050.44812898294,56.40315,206.37975,149.9766,0.558938146270847,,,,,,,,,
10,86,,393.0,1055.0,363.0,1035.0,4.7205352783203125,4.700210571289063,183.26900000000026,633.3048706054688,624.2399291992188,0.5756468176841736,0.39220184087753296,0.4206280708312988,0.3869893550872803,0.0,0.0,,,,,378.0,1045.0,378.0,1045.0,628.772399902344,32.318908805658104,1471.18112891053,1.0,,379.929694376186,1050.44812898294,56.40315,206.37975,149.9766,0.558938146270847,,,,,,,,,
