Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
9169,72045,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,72053,,757.0,452.0,805.0,444.0,-1.0,-1.0,72137.57699999999,551.5597534179689,545.9857788085939,0.5845063328742981,0.4748911261558533,0.4325704276561737,0.4780399203300476,0.0,0.0,,,,,781.0,448.0,781.0,448.0,548.772766113281,20.2779959206533,-7693.58075189318,,,,,,,,,,,,,,,,,
9171,72062,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72145.92199999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,781.5,467.0,550.071105957031,73.35139017733,6359.37000570869,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9172,72070,,782.0,486.0,-1.0,-1.0,3.393402099609375,-1.0,72154.26699999996,551.3694458007811,-1.0,0.5850160121917725,0.4749532043933869,-1.0,-1.0,0.0,4.0,,,,,782.0,486.0,782.0,486.0,551.369445800781,78.6781271576919,638.452509872624,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9173,72078,,-1.0,-1.0,812.0,440.0,-1.0,-1.0,72162.569,-1.0,545.9767456054689,-1.0,-1.0,0.4327916204929352,0.4780794382095337,4.0,0.0,,,,,812.0,440.0,812.0,440.0,545.976745605469,68.411970181525,-1236.37991378971,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9174,72082,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,72087,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72170.89499999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,800.333333333333,456.166666666667,546.2078755696621,77.7847658185151,1125.72611542025,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9176,72095,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72179.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,788.666666666667,472.333333333333,546.439005533854,77.5065571551793,-33.4232758278452,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9177,72103,,797.0,510.0,757.0,467.0,-1.0,-1.0,72187.59100000001,548.5761108398439,544.76416015625,0.5853953361511229,0.4750776290893554,0.4330284893512725,0.4780719876289368,0.0,0.0,,,,,777.0,488.5,777.0,488.5,546.670135498047,43.763008177568906,-4030.90942488238,,,,,,,,,525.0,,72057.64465,72107.64585,50.001199999998796,0.715242952280522,78.6781271576919,6359.37000570869,-4030.90942488238
9178,72112,,796.0,498.0,766.0,489.0,-1.0,-1.0,72195.913,548.4029541015625,544.4453735351561,0.585574746131897,0.4751739501953125,0.4332167506217957,0.4780617952346802,0.0,0.0,,,,,781.0,493.5,781.0,493.5,546.424163818359,21.055822648574,-2728.7370701219297,,,,,,,,,,,,,,,,,
9179,72120,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72204.209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,779.5,499.0,546.534042358398,22.2193920336381,140.241461879002,,,,,,,,,,,,,,,,,
