Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource.1,SampleNumber,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral,Attention,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise,Blink,BlinkRate,Pitch,Yaw,Roll,Interocular Distance,EventSource.2,SampleNumber.1,width,height,feature id_1,feature-x_1,feature-y_1,feature id_2,feature-x_2,feature-y_2,feature id_3,feature-x_3,feature-y_3,feature id_4,feature-x_4,feature-y_4,feature id_5,feature-x_5,feature-y_5,feature id_6,feature-x_6,feature-y_6,EventSource.3,CPU Sys,Memory Sys,CPU Proc,Memory Proc,EventSource.4,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,EventSource.5,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
1,41.2845,1.0,StartSlide,TestImage,90000.0,StimuliDisplay,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47.0867,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,179.69700000000012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,55.457,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,188.0679999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,63.806,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,196.41700000000128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,64.0896,,,,,,Frage 1,1.0,-1.0,0.1265348345041275,0.1915175169706344,0.0239677261561155,0.1270098388195037,0.0243343487381935,0.1266090273857116,0.0554679483175277,0.3287661075592041,0.0,0.0064238691702485,0.0051737148314714,99.6169662475586,96.76295471191406,0.0011380492942407,0.075229562819004,0.0294606406241655,0.0017766586970537,0.0,0.0045366487465798,1.3446299817587716e-05,0.0025142056401818,0.0046697142533957,0.0051737148314714,0.0064238691702485,0.0057786395773291,0.0018067787168547,0.0002110264758812,0.0003767835733015,0.0016133686294779,0.0094127841293811,0.0973497405648231,0.0294038709253072,0.0011812772136181,1.0,,4.331104278564453,-5.011990547180176,-0.4617659747600555,128.8114776611328,1.0,-1.0,640.0,480.0,0.0,310.6894226074219,240.72601318359372,1.0,479.8834838867188,419.8804321289063,2.0,329.2728271484375,282.5461730957032,3.0,458.0484924316406,279.5086669921875,4.0,401.2491455078125,319.3568725585937,5.0,398.53802490234375,419.8804321289063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,72.0863,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,204.69599999999627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,80.4161,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,213.02700000000183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,88.7492,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,221.36000000000055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,95.2552,1.0,StartMedia,TestImage,90000.0,StimuliDisplay,Frage 1,1.0,0.0,0.1265037953853607,0.1910905241966247,0.0239578112959861,0.1269627958536148,0.02436931617558,0.1265956461429595,0.0554592534899711,0.3287661075592041,0.0,0.0050014872103929,0.0050014872103929,99.61781311035155,97.08274078369139,0.001395802013576,0.0717675313353538,0.0376221388578414,0.0016532007139176,0.0,0.0040106731466948,1.88408976100618e-05,0.0028793397359549,0.0040061511099338,0.0050014872103929,0.0040691117756068,0.0050733126699924,0.0011752230348065,0.0002108150656567,0.0004511445586103,0.0013772927923128,0.0076885460875928,0.1060673743486404,0.0136366626247763,0.0007994073675945,0.0,,4.696784496307373,-4.475403785705566,0.6168962717056274,130.01918029785156,1.0,0.0,640.0,480.0,0.0,311.2916259765625,239.51095581054688,1.0,480.9780883789063,419.50286865234375,2.0,330.58709716796875,280.896728515625,3.0,460.59027099609375,278.8565368652344,4.0,401.6927795410156,318.1605834960937,5.0,397.2272338867188,419.50286865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,97.082,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,229.6929999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,105.4028,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,909.0,133.0,-1.0,-1.0,238.0139999999956,-1.0,492.6839294433594,-1.0,-1.0,0.5583924651145935,0.3516656160354614,4.0,0.0,1.0,909.0,133.0,909.0,133.0,492.683929443359,,,,,,,,,,,,,,,,,,,,
12,113.7252,,,,,,Frage 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,867.0,264.0,-1.0,4.031173706054688,246.3359999999957,-1.0,492.7503662109375,-1.0,-1.0,0.5589762926101683,0.3518922328948974,4.0,0.0,1.0,867.0,264.0,867.0,264.0,492.750366210938,1075.10329478997,,,,,,,,,,1.0,1.0,109.564,292.84095,183.27695,2.37531504468504,1075.10329478997,27836.8452443377,-60138.5662693152,125.238225224958
