Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
46128,359294,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46129,359300,,991.0,-1.0,996.0,-1.0,-1.0,-1.0,359397.31200000003,623.5814208984375,609.4155883789064,0.5561909675598145,0.4135400354862213,0.3950332701206207,0.4040546715259552,0.0,0.0,,,,,993.5,,993.5,1046.75,616.498504638672,14.028913914582601,224.821042911305,,,,,,,,,,,,,,,,,
46130,359308,,992.0,-1.0,990.0,-1.0,4.418960571289063,4.301513671875,359405.691,623.4713745117188,609.4314575195312,0.5562919974327089,0.4135558605194092,0.39511218667030334,0.4040894210338593,0.0,0.0,,,,,991.0,,991.0,1045.5,616.451416015625,28.8500928084736,1768.7848500401801,,,,,,,,,,,,,,,,,
46131,359316,,1039.0,-1.0,982.0,-1.0,-1.0,-1.0,359414.005,623.2816772460938,609.3629760742188,0.5562999248504639,0.4135964214801788,0.3951705396175385,0.4040193557739257,0.0,0.0,,,,,1010.5,,1010.5,1044.25,616.322326660156,11.671268652327301,-2066.5011615659,,,,,,,,,,,,,,,,,
46132,359325,,1008.0,-1.0,961.0,1043.0,-1.0,-1.0,359422.339,623.1773071289064,609.4072875976562,0.556544303894043,0.4136441946029663,0.39537757635116577,0.4039837419986725,0.0,0.0,,,,,984.5,1043.0,984.5,1043.0,616.292297363281,17.5345887704176,703.5336890732858,,,,,,,,,,,,,,,,,
46133,359333,,1051.0,-1.0,970.0,1055.0,4.4328155517578125,4.3096466064453125,359430.64200000005,623.0631713867188,609.4362182617188,0.5566335320472717,0.4136877954006195,0.39548689126968384,0.404032438993454,0.0,0.0,,,,,1010.5,1055.0,1010.5,1055.0,616.249694824219,38.172073619459795,2485.7850749146105,,,,,,,,,2634.0,,359328.7818,359337.0984,8.31660000002012,,38.172073619459795,2485.7850749146105,
46134,359341,,-1.0,-1.0,968.0,1059.0,-1.0,-1.0,359438.973,-1.0,609.400634765625,-1.0,-1.0,0.3955215215682984,0.4039567410945892,4.0,0.0,,,,,968.0,1059.0,968.0,1059.0,609.400634765625,7.77936973611129,-3648.1459468645003,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46135,359350,,1059.0,-1.0,967.0,1059.0,-1.0,-1.0,359447.335,622.801025390625,609.0643310546875,0.5569136142730713,0.4137125611305237,0.3957559168338776,0.4038861989974976,0.0,0.0,,,,,1013.0,1059.0,1013.0,1059.0,615.932678222656,95.81950694966272,10527.8426821352,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46136,359358,,1053.0,-1.0,993.0,-1.0,4.450042724609375,4.2933349609375,359455.669,622.7431030273438,608.9088745117188,0.5569967031478882,0.4138182103633881,0.3959677219390869,0.4039526879787445,0.0,0.0,,,,,1023.0,,1023.0,1043.5,615.825988769531,114.365470599454,2225.65808009887,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46137,359364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46138,359366,,-1.0,-1.0,952.0,1028.0,-1.0,-1.0,359464.001,-1.0,608.7553100585938,-1.0,-1.0,0.3959803581237793,0.4039286971092224,4.0,0.0,,,,,952.0,1028.0,952.0,1028.0,608.755310058594,35.8171627501301,-9424.816760929209,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46139,359374,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46140,359375,,1012.0,1062.0,-1.0,-1.0,-1.0,-1.0,359472.33700000006,622.5612182617188,-1.0,0.5573670268058777,0.41383427381515503,-1.0,-1.0,0.0,4.0,,,,,1012.0,1062.0,1012.0,1062.0,622.561218261719,58.7726611324329,2754.24116123842,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46141,359383,,1022.0,1073.0,929.0,1037.0,4.4561309814453125,4.2733306884765625,359480.636,622.5281372070312,608.7742919921875,0.5574886202812194,0.4138416349887848,0.3963438272476196,0.4038646519184113,0.0,0.0,,,,,975.5,1055.0,975.5,1055.0,615.651214599609,100.452075677116,5022.039755716311,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46142,359390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46143,359391,,-1.0,-1.0,953.0,1052.0,-1.0,-1.0,359489.01,-1.0,608.7926025390625,-1.0,-1.0,0.3964136838912964,0.4038469195365906,4.0,0.0,,,,,953.0,1052.0,953.0,1052.0,608.7926025390631,49.385558335998795,-6098.65972494695,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46144,359400,,1004.0,-1.0,-1.0,-1.0,-1.0,-1.0,359497.3,622.3883056640625,-1.0,0.5577443838119506,0.4138663113117218,-1.0,-1.0,0.0,4.0,,,,,1004.0,,1004.0,1061.0,622.3883056640631,46.6549668556132,-329.39569349882197,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46145,359408,,1006.0,1076.0,944.0,1064.0,4.453536987304688,4.3592529296875,359505.685,622.3766479492188,609.0308227539064,0.5579166412353516,0.4137398600578308,0.3968259096145629,0.4036270976066589,0.0,0.0,,,,,975.0,1070.0,975.0,1070.0,615.7037353515631,21.689737605469304,-2977.0837904763202,261.0,,971.50234663091,1064.50368756286,359337.0984,359412.1414,75.04299999994691,0.189834432646489,,,,,,,,,
46146,359414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46147,359416,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,359514.016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,996.0,1071.5,619.004852294922,70.2956072341158,5834.89827717173,,,,,,,,,2635.0,1.0,359412.1414,359503.77645,91.63505000004079,19.0094386600771,951.46760117368,67789.93837460599,-43732.4047971798
