Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
30552,246887,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553,246893,,589.0,380.0,423.0,279.0,-1.0,-1.0,246999.327,540.5858154296875,553.7575073242189,0.5794755816459656,0.4607452154159546,0.4257156252861023,0.4497776031494141,0.0,0.0,,,,,506.0,329.5,506.0,329.5,547.171661376953,8.44259893645548,-6707.6212963423595,,,,,,,,,,,,,,,,,
30554,246901,,589.0,383.0,-1.0,-1.0,-1.0,-1.0,247007.655,540.668212890625,-1.0,0.5796332359313965,0.4605591893196106,-1.0,-1.0,0.0,4.0,,,,,589.0,383.0,589.0,383.0,540.668212890625,141.776280932078,16027.801992500801,,,,,,,,,1699.0,,246896.81315,246913.4958,16.6826499999734,0.756709453868293,141.776280932078,16027.801992500801,-6761.01211332219
30555,246909,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,247016.003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,567.25,375.5,543.944061279297,85.3164209762444,-6761.01211332219,,,,,,,,,1699.0,,246896.81315,246913.4958,16.6826499999734,0.756709453868293,141.776280932078,16027.801992500801,-6761.01211332219
30556,246918,,588.0,385.0,503.0,351.0,-1.0,-1.0,247024.35100000002,540.679931640625,553.7598876953125,0.5795870423316956,0.4607512354850769,0.42583322525024414,0.4497057497501373,0.0,0.0,,,,,545.5,368.0,545.5,368.0,547.219909667969,29.3658978287466,-6704.83692210163,,,,,,,,,,,,,,,,,
30557,246926,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,247032.682,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,568.25,391.0,544.007385253906,120.98472794275601,10993.9078086146,,,,,,,,,1700.0,,246921.835,246955.16125,33.326250000012806,1.4069084340973503,166.824662330933,15875.6608247699,-6931.64070423808
30558,246934,,591.0,414.0,-1.0,-1.0,3.889450073242188,-1.0,247041.012,540.7948608398439,-1.0,0.5801008343696594,0.4602618217468262,-1.0,-1.0,0.0,4.0,,,,,591.0,414.0,591.0,414.0,540.794860839844,92.522998295875,-3417.7589758053496,,,,,,,,,1700.0,,246921.835,246955.16125,33.326250000012806,1.4069084340973503,166.824662330933,15875.6608247699,-6931.64070423808
30559,246937,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560,246943,,602.0,412.0,453.0,313.0,-1.0,-1.0,247049.354,540.777099609375,553.7615356445311,0.5796864628791809,0.4606899619102478,0.42590951919555664,0.4496632218360901,0.0,0.0,,,,,527.5,362.5,527.5,362.5,547.269317626953,34.6867745878368,-6931.64070423808,,,,,,,,,1700.0,,246921.835,246955.16125,33.326250000012806,1.4069084340973503,166.824662330933,15875.6608247699,-6931.64070423808
30561,246951,,608.0,407.0,-1.0,-1.0,-1.0,-1.0,247057.679,540.8296508789064,-1.0,0.5798464417457581,0.46048012375831604,-1.0,-1.0,0.0,4.0,,,,,608.0,407.0,608.0,407.0,540.829650878906,166.824662330933,15875.6608247699,,,,,,,,,1700.0,,246921.835,246955.16125,33.326250000012806,1.4069084340973503,166.824662330933,15875.6608247699,-6931.64070423808
