Row,Timestamp,Duration,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Event Group,Event Label,Event Text,Event Index,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration
18450,145247,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18451,145249,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145333.576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,784.5,439.25,543.437911987305,21.4664568775473,935.607958502596,,,,,,,,,,,,,,,,,
18452,145258,,-1.0,-1.0,781.0,435.0,-1.0,-1.0,145341.889,-1.0,541.00732421875,-1.0,-1.0,0.4250689744949341,0.4475260078907013,4.0,0.0,,,,,781.0,435.0,781.0,435.0,541.00732421875,32.2879704879893,1301.38220776536,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18453,145266,,797.0,458.0,805.0,422.0,-1.0,-1.0,145350.25199999998,550.4210815429689,541.0324096679689,0.5777646899223328,0.4460025727748871,0.4253228902816773,0.44735798239707947,0.0,0.0,,,,,801.0,440.0,801.0,440.0,545.726745605469,124.893675681884,11071.542770350601,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18454,145275,,-1.0,-1.0,771.0,371.0,-1.0,2.830429077148437,145358.62300000002,-1.0,541.0006103515625,-1.0,-1.0,0.4254710376262665,0.4471858739852905,4.0,0.0,,,,,771.0,371.0,771.0,371.0,541.0006103515631,135.401848412873,1255.38172522134,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18455,145283,,746.0,441.0,746.0,354.0,-1.0,-1.0,145366.906,550.044189453125,540.8964233398439,0.5782405734062194,0.4455660581588745,0.4261069893836975,0.44690677523612976,0.0,0.0,,,,,746.0,397.5,746.0,397.5,545.470306396484,251.051477396191,13966.3344423523,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18456,145291,,644.0,401.0,-1.0,-1.0,-1.0,-1.0,145375.261,549.8931884765625,-1.0,0.5789716839790344,0.445315420627594,-1.0,-1.0,0.0,4.0,,,,,644.0,401.0,644.0,401.0,549.8931884765631,181.692072853649,-8301.64389071014,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18457,145299,,583.0,352.0,737.0,358.0,3.4628143310546875,3.6197509765625,145383.536,550.2821655273439,541.6574096679689,0.5797737836837769,0.44485384225845337,0.4281750321388245,0.4460200965404511,0.0,0.0,,,,,660.0,355.0,660.0,355.0,545.969787597656,105.144400990493,-9249.91503392655,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18458,145302,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18459,145308,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145391.884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,,,,,,,627.75,348.25,548.301971435547,123.04540487843599,2144.55193214084,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18460,145316,,617.0,360.0,574.0,323.0,-1.0,-1.0,145400.206,553.4234619140625,547.8448486328125,0.5801690816879272,0.4448530375957489,0.4283981323242188,0.4458204209804535,0.0,0.0,,,,,595.5,341.5,595.5,341.5,550.6341552734381,59.263576505063895,-7663.4139991323,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18461,145324,,595.0,353.0,599.0,326.0,3.5092010498046875,3.71038818359375,145408.533,559.3406372070311,554.6113891601561,0.580036461353302,0.44455158710479736,0.4279144704341888,0.4455724358558655,0.0,0.0,,,,,597.0,339.5,597.0,339.5,556.976013183594,148.549049250942,10720.474604772,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
18462,145333,,517.0,318.0,527.0,290.0,-1.0,-1.0,145416.907,557.0477294921875,552.1958618164064,0.5800395011901855,0.4444743394851685,0.4279913008213043,0.4454699754714965,0.0,0.0,,,,,522.0,304.0,522.0,304.0,554.621795654297,201.704014731751,6349.13586727056,,,,,,,,,1034.0,,145253.6273,145361.9545,108.3272,9.462856231520439,251.051477396191,13966.3344423523,-16421.749552236
